Id,Sales
613,5782.0
614,5611.0
615,8709.0
616,4762.0
617,10732.5
618,6082.0
619,5596.0
620,7791.0
621,7000.0
622,5176.0
623,7288.5
624,8191.5
625,10609.0
626,11491.5
627,6397.5
628,4337.0
629,6436.0
630,9629.5
631,5774.0
632,7360.5
633,6811.0
634,13097.5
635,8823.0
636,6673.0
637,7905.0
638,5117.5
639,10019.5
640,6831.5
641,15576.5
642,7359.0
643,6447.5
644,6010.0
645,4487.0
646,8535.0
647,19742.5
648,5165.5
649,5181.0
650,11117.5
651,7508.5
652,7578.0
653,8899.0
654,7053.5
655,5606.0
656,5435.0
657,10433.0
658,6865.0
659,8183.0
660,7833.0
661,5312.0
662,7863.5
663,6328.0
664,4043.0
665,9510.0
666,9609.0
667,5148.0
668,8249.5
669,7790.0
670,5044.5
671,10381.5
672,6434.0
673,9755.5
674,4982.0
675,5999.5
676,7040.0
677,0.0
678,8566.5
679,5191.5
680,7103.0
681,5509.0
682,6334.5
683,6236.0
684,7585.5
685,7968.0
686,8668.0
687,6460.5
688,8300.0
689,7177.5
690,10438.0
691,10225.0
692,7239.0
693,3481.0
694,6622.5
695,8220.0
696,5047.5
697,12677.0
698,6656.5
699,9806.0
700,12484.0
701,6826.0
702,5398.0
703,12495.0
704,10870.0
705,5859.0
706,10594.0
707,11037.0
708,6508.0
709,5976.0
710,7952.0
711,6761.0
712,6439.5
713,7940.0
714,5688.0
715,6969.0
716,8306.5
717,7593.5
718,9193.0
719,6472.0
720,7807.5
721,4271.5
722,8670.0
723,7851.5
724,6454.0
725,7852.0
726,8305.5
727,10280.0
728,6693.0
729,5999.0
730,6917.5
731,7486.5
732,8242.0
733,4860.0
734,5022.5
735,9031.0
736,7074.0
737,6778.5
738,8772.0
739,6988.5
740,8080.0
741,5506.0
742,4496.5
743,7802.0
744,7228.5
745,8051.0
746,10951.5
747,10014.5
748,5550.5
749,9882.0
750,4117.0
751,4174.0
752,7435.5
753,13031.5
754,8960.0
755,8422.0
756,5970.0
757,8197.5
758,11475.5
759,7056.0
760,8880.5
761,7041.0
762,5141.0
763,6118.0
764,6197.5
765,6811.0
766,5743.5
767,6046.0
768,4786.5
769,8419.0
770,9042.0
771,6041.0
772,6888.0
773,7802.0
774,6242.0
775,5406.0
776,9680.0
777,8901.5
778,6378.0
779,4747.0
780,15122.0
781,6780.5
782,6628.0
783,10259.0
784,9729.5
785,8413.5
786,6702.0
787,8393.0
788,11611.0
789,15397.0
790,5803.0
791,5746.0
792,5464.5
793,7630.0
794,6625.0
795,8843.0
796,10019.5
797,6789.0
798,4789.0
799,7378.5
800,8592.0
801,5871.5
802,7813.0
803,4587.0
804,8258.5
805,9089.0
806,8340.0
807,10986.0
808,6995.0
809,4184.0
810,6924.0
811,8672.5
812,9259.0
813,8307.0
814,8017.0
815,7653.0
816,4886.0
817,10637.5
818,5025.0
819,11868.5
820,6409.0
821,4833.0
822,7756.0
823,6910.0
824,8099.0
825,8074.5
826,4122.5
827,5357.0
828,8403.5
829,10581.0
830,11124.0
831,5556.0
832,6884.0
833,9836.0
834,6991.0
835,6177.5
836,11176.0
837,9406.0
838,12472.0
839,4718.0
840,6219.5
841,0.0
842,8793.5
843,6741.5
844,11207.0
845,7713.5
846,5729.5
847,6095.0
848,5342.5
849,5618.0
850,7520.0
851,5962.0
852,6279.0
853,12346.0
854,7203.0
855,21498.0
856,7033.0
857,5210.0
858,8612.5
859,10195.0
860,6931.0
861,7424.0
862,6130.0
863,8761.0
864,8790.0
865,6222.0
866,6468.0
867,7587.0
868,8985.5
869,7667.0
870,8917.0
871,6682.0
872,5344.0
873,6382.5
874,10644.5
875,12533.5
876,11176.0
877,8472.5
878,6288.0
879,6431.0
880,5100.5
881,9199.0
882,11420.5
883,9848.5
884,6870.0
885,5969.0
886,5327.0
887,5836.5
888,11695.0
889,8216.0
890,5923.0
891,6339.0
892,8251.0
893,4501.0
894,8021.5
895,4833.0
896,7246.0
897,8396.5
898,6058.0
899,8134.0
900,7186.0
901,5245.0
902,7700.5
903,7708.0
904,11706.0
905,6623.5
906,9363.0
907,7362.0
908,10573.0
909,7428.0
910,10882.5
911,5518.0
912,5342.0
913,7137.0
914,6323.0
915,9946.0
916,8493.5
917,6508.0
918,8375.0
919,7184.0
920,10824.5
921,4477.5
922,14750.0
923,5639.0
924,6720.0
925,9424.0
926,6218.0
927,7113.5
928,7351.0
929,8352.5
930,5731.0
931,5871.0
932,8465.0
933,8332.0
934,8473.0
935,5368.5
936,7784.0
937,11671.5
938,7153.0
939,5013.0
940,7711.0
941,6434.0
942,7640.0
943,7705.0
944,4607.5
945,8725.5
946,6826.0
947,8129.0
948,7186.5
949,5103.5
950,7177.0
951,6086.0
952,8363.0
953,10480.5
954,5653.5
955,5982.0
956,7002.5
957,6521.0
958,6495.0
959,9412.5
960,7663.5
961,8403.5
962,6439.5
963,5269.5
964,7402.5
965,8573.5
966,9839.0
967,8889.0
968,8959.0
969,6686.0
970,9343.0
971,7066.5
972,9117.5
973,9742.5
974,7655.0
975,11281.5
976,8594.5
977,9039.0
978,6597.5
979,8015.0
980,8853.5
981,7546.0
982,4749.0
983,6239.5
984,8942.5
985,8128.0
986,5827.5
987,9915.0
988,7389.0
989,6235.0
990,6428.0
991,6203.5
992,8376.0
993,7960.0
994,7968.0
995,5921.5
996,5453.5
997,7469.0
998,4405.5
999,7367.0
1000,5766.5
1001,9964.5
1002,8205.5
1003,7246.0
1004,8879.5
1005,6834.5
1006,5240.5
1007,12146.5
1008,8066.0
1009,9043.5
1010,8563.5
1011,5860.0
1012,6673.0
1013,6157.5
1014,8486.5
1015,13137.0
1016,6508.5
1017,3771.5
1018,5507.0
1019,9507.5
1020,10225.0
1021,7485.0
1022,8101.5
1023,5136.0
1024,6114.5
1025,3676.0
1026,5816.0
1027,6473.0
1028,7384.5
1029,8471.5
1030,7035.0
1031,8668.0
1032,9824.0
1033,8117.0
1034,5609.5
1035,10631.5
1036,12821.0
1037,7235.0
1038,8769.0
1039,5842.0
1040,7344.0
1041,4857.0
1042,8590.0
1043,6242.5
1044,9780.0
1045,7937.0
1046,9716.5
1047,8860.0
1048,5810.0
1049,9947.5
1050,20582.5
1051,12318.0
1052,6940.5
1053,3359.5
1054,6989.0
1055,11111.5
1056,6299.0
1057,12220.0
1058,20346.0
1059,3814.5
1060,6156.5
1061,9358.0
1062,5906.0
1063,10990.0
1064,7698.5
1065,8205.5
1066,3721.0
1067,8506.0
1068,7593.5
1069,8039.0
1070,10332.0
1071,6899.5
1072,6305.0
1073,7714.5
1074,6338.5
1075,5461.0
1076,8654.0
1077,6511.5
1078,7011.5
1079,8446.0
1080,7065.5
1081,6070.5
1082,8307.0
1083,8218.0
1084,9307.0
1085,6500.5
1086,7753.0
1087,6205.0
1088,4168.0
1089,7191.0
1090,8027.0
1091,6107.5
1092,5133.5
1093,10912.0
1094,8363.0
1095,10284.0
1096,7633.0
1097,6484.5
1098,6075.5
1099,4870.0
1100,11276.0
1101,5796.0
1102,8574.0
1103,16463.0
1104,7838.0
1105,7822.5
1106,5442.5
1107,5256.0
1108,8350.0
1109,4676.0
1110,7220.0
1111,11249.0
1112,6115.0
1113,17734.5
1114,16360.0
1115,5292.5
1116,8447.0
1117,5788.5
1118,7428.0
1119,6335.5
1120,12349.0
1121,8413.5
1122,10124.0
1123,5360.5
1124,7778.5
1125,5098.5
1126,9573.5
1127,7873.0
1128,6909.5
1129,7130.0
1130,5809.0
1131,9425.0
1132,10161.0
1133,6005.5
1134,11437.0
1135,7276.0
1136,10445.5
1137,5607.0
1138,6201.5
1139,6021.0
1140,11638.0
1141,7373.5
1142,8743.5
1143,7934.0
1144,9936.0
1145,4882.5
1146,8790.0
1147,6926.0
1148,4498.0
1149,16774.0
1150,18701.0
1151,8563.5
1152,9426.5
1153,11146.0
1154,11826.5
1155,11903.0
1156,6862.5
1157,8672.0
1158,6574.5
1159,9415.5
1160,4621.5
1161,6583.0
1162,6312.0
1163,6292.0
1164,8668.5
1165,5710.0
1166,5547.0
1167,6885.0
1168,4329.5
1169,5363.5
1170,6384.0
1171,7766.0
1172,10282.5
1173,9473.0
1174,8153.5
1175,6641.5
1176,6864.0
1177,12280.0
1178,9047.0
1179,6522.0
1180,4906.0
1181,9319.0
1182,4922.0
1183,7504.0
1184,3792.0
1185,6269.0
1186,9211.0
1187,6880.5
1188,6017.5
1189,9320.5
1190,10577.5
1191,12632.0
1192,6611.0
1193,10432.0
1194,3814.5
1195,6063.0
1196,7071.5
1197,5002.0
1198,8892.5
1199,6099.0
1200,5599.0
1201,9870.5
1202,13011.0
1203,9492.5
1204,6005.0
1205,6269.0
1206,8639.5
1207,7647.0
1208,7197.0
1209,5502.0
1210,7953.0
1211,11223.0
1212,5292.5
1213,7252.5
1214,8736.0
1215,9617.0
1216,14641.5
1217,6507.0
1218,14673.5
1219,7944.5
1220,5699.0
1221,4353.5
1222,7165.0
1223,7159.0
1224,6022.5
1225,7844.0
1226,5245.5
1227,5024.0
1228,7824.0
1229,4141.0
1230,8528.5
1231,7571.0
1232,8749.0
1233,9376.0
1234,6094.5
1235,10350.0
1236,7122.5
1237,5673.0
1238,5634.0
1239,6204.0
1240,12108.0
1241,7004.0
1242,5647.5
1243,9007.0
1244,9443.5
1245,7905.5
1246,7365.0
1247,9503.5
1248,5966.0
1249,5737.0
1250,6645.0
1251,9697.5
1252,7103.0
1253,7126.0
1254,6641.0
1255,5744.0
1256,4380.0
1257,5881.0
1258,8945.0
1259,9191.5
1260,11610.0
1261,12581.0
1262,8718.0
1263,4790.0
1264,5269.0
1265,11776.5
1266,11189.0
1267,9019.0
1268,9679.5
1269,9900.5
1270,6372.5
1271,4604.0
1272,11931.0
1273,6547.0
1274,7431.5
1275,7238.5
1276,3729.0
1277,12833.0
1278,6241.0
1279,5920.0
1280,5203.0
1281,6493.0
1282,7237.0
1283,9891.5
1284,6996.0
1285,4886.0
1286,5945.0
1287,5169.5
1288,3735.0
1289,8051.5
1290,19751.5
1291,5906.0
1292,6027.5
1293,7729.5
1294,5741.0
1295,6186.0
1296,5161.5
1297,5429.5
1298,8244.0
1299,7794.5
1300,4872.5
1301,9956.0
1302,6896.0
1303,5610.0
1304,9293.0
1305,9334.5
1306,10743.0
1307,6792.0
1308,8284.5
1309,5325.0
1310,6539.0
1311,16187.5
1312,10442.5
1313,6867.0
1314,6068.0
1315,5307.0
1316,6494.0
1317,5371.5
1318,10729.0
1319,5688.0
1320,6491.5
1321,7793.0
1322,5416.5
1323,7328.0
1324,8330.0
1325,8973.5
1326,8034.5
1327,4973.5
1328,6268.0
1329,7743.0
1330,10922.0
1331,9853.0
1332,7525.0
1333,5368.5
1334,8255.0
1335,6984.5
1336,4950.0
1337,8264.5
1338,8030.0
1339,7437.0
1340,6752.0
1341,7182.0
1342,8540.5
1343,6081.0
1344,7465.0
1345,7470.0
1346,7186.0
1347,9907.0
1348,6712.0
1349,5862.0
1350,12840.0
1351,7009.5
1352,4144.0
1353,9107.0
1354,9722.0
1355,12416.5
1356,5719.5
1357,6614.0
1358,6956.5
1359,8498.0
1360,6806.5
1361,9319.0
1362,3695.0
1363,7155.0
1364,7157.0
1365,6795.5
1366,5719.5
1367,7723.0
1368,10310.0
1369,5459.0
1370,9786.0
1371,7941.5
1372,9825.0
1373,4882.0
1374,7631.5
1375,6786.5
1376,8168.0
1377,9520.0
1378,5397.5
1379,8012.0
1380,9015.5
1381,8246.0
1382,5142.0
1383,4308.0
1384,8519.5
1385,8367.5
1386,9314.0
1387,8331.5
1388,6536.0
1389,9359.0
1390,8119.0
1391,8322.0
1392,8743.0
1393,6896.5
1394,8928.0
1395,12037.5
1396,9155.5
1397,5450.0
1398,6804.5
1399,5138.0
1400,0.0
1401,9542.5
1402,6195.5
1403,9732.5
1404,5173.0
1405,8168.0
1406,7420.5
1407,12092.0
1408,4970.5
1409,6433.5
1410,6729.0
1411,9066.0
1412,5682.0
1413,7985.0
1414,8161.0
1415,10780.0
1416,7799.5
1417,7418.5
1418,6245.0
1419,5485.5
1420,5601.5
1421,12034.0
1422,10832.0
1423,6272.0
1424,15680.0
1425,7479.0
1426,5902.0
1427,7172.5
1428,9448.5
1429,10951.0
1430,7975.0
1431,8545.0
1432,8923.0
1433,8108.0
1434,7055.0
1435,6622.5
1436,6528.5
1437,5656.0
1438,4813.0
1439,6469.5
1440,10084.5
1441,17549.5
1442,7195.0
1443,5773.5
1444,8549.5
1445,4346.0
1446,6782.0
1447,4316.0
1448,9646.0
1449,6810.5
1450,7151.0
1451,14590.0
1452,11448.0
1453,7687.0
1454,7560.0
1455,3906.5
1456,6477.5
1457,6119.0
1458,9469.5
1459,5557.0
1460,4507.0
1461,7083.5
1462,6038.5
1463,9188.0
1464,7403.5
1465,3479.0
1466,7920.5
1467,8683.0
1468,8969.5
1469,5782.0
1470,5611.0
1471,8709.0
1472,4762.0
1473,10732.5
1474,6082.0
1475,5596.0
1476,7791.0
1477,7000.0
1478,5176.0
1479,7288.5
1480,8191.5
1481,10609.0
1482,11491.5
1483,6397.5
1484,4337.0
1485,6436.0
1486,9629.5
1487,5774.0
1488,7360.5
1489,6811.0
1490,13097.5
1491,8823.0
1492,6673.0
1493,7905.0
1494,5117.5
1495,10019.5
1496,6831.5
1497,15576.5
1498,7359.0
1499,6447.5
1500,6010.0
1501,4487.0
1502,8535.0
1503,19742.5
1504,5165.5
1505,5181.0
1506,11117.5
1507,7508.5
1508,7578.0
1509,8899.0
1510,7053.5
1511,5606.0
1512,5435.0
1513,10433.0
1514,6865.0
1515,8183.0
1516,7833.0
1517,5312.0
1518,7863.5
1519,6328.0
1520,4043.0
1521,9510.0
1522,9609.0
1523,5148.0
1524,8249.5
1525,7790.0
1526,5044.5
1527,10381.5
1528,6434.0
1529,9755.5
1530,4982.0
1531,5999.5
1532,7040.0
1533,0.0
1534,8566.5
1535,5191.5
1536,7103.0
1537,5509.0
1538,6334.5
1539,6236.0
1540,7585.5
1541,7968.0
1542,8668.0
1543,6460.5
1544,8300.0
1545,7177.5
1546,10438.0
1547,10225.0
1548,7239.0
1549,3481.0
1550,6622.5
1551,8220.0
1552,5047.5
1553,12677.0
1554,6656.5
1555,9806.0
1556,12484.0
1557,6826.0
1558,5398.0
1559,12495.0
1560,10870.0
1561,5859.0
1562,10594.0
1563,11037.0
1564,6508.0
1565,5976.0
1566,7952.0
1567,6761.0
1568,6439.5
1569,7940.0
1570,5688.0
1571,6969.0
1572,8306.5
1573,7593.5
1574,9193.0
1575,6472.0
1576,7807.5
1577,4271.5
1578,8670.0
1579,7851.5
1580,6454.0
1581,7852.0
1582,8305.5
1583,10280.0
1584,6693.0
1585,5999.0
1586,6917.5
1587,7486.5
1588,8242.0
1589,4860.0
1590,5022.5
1591,9031.0
1592,7074.0
1593,6778.5
1594,8772.0
1595,6988.5
1596,8080.0
1597,5506.0
1598,4496.5
1599,7802.0
1600,7228.5
1601,8051.0
1602,10951.5
1603,10014.5
1604,5550.5
1605,9882.0
1606,4117.0
1607,4174.0
1608,7435.5
1609,13031.5
1610,8960.0
1611,8422.0
1612,5970.0
1613,8197.5
1614,11475.5
1615,7056.0
1616,8880.5
1617,7041.0
1618,5141.0
1619,6118.0
1620,6197.5
1621,6811.0
1622,5743.5
1623,6046.0
1624,4786.5
1625,8419.0
1626,9042.0
1627,6041.0
1628,6888.0
1629,7802.0
1630,6242.0
1631,5406.0
1632,9680.0
1633,8901.5
1634,6378.0
1635,4747.0
1636,15122.0
1637,6780.5
1638,6628.0
1639,10259.0
1640,9729.5
1641,8413.5
1642,6702.0
1643,8393.0
1644,11611.0
1645,15397.0
1646,5803.0
1647,5746.0
1648,5464.5
1649,7630.0
1650,6625.0
1651,8843.0
1652,10019.5
1653,6789.0
1654,4789.0
1655,7378.5
1656,8592.0
1657,5871.5
1658,7813.0
1659,4587.0
1660,8258.5
1661,9089.0
1662,8340.0
1663,10986.0
1664,6995.0
1665,4184.0
1666,6924.0
1667,8672.5
1668,9259.0
1669,8307.0
1670,8017.0
1671,7653.0
1672,4886.0
1673,10637.5
1674,5025.0
1675,11868.5
1676,6409.0
1677,4833.0
1678,7756.0
1679,6910.0
1680,8099.0
1681,8074.5
1682,4122.5
1683,5357.0
1684,8403.5
1685,10581.0
1686,11124.0
1687,5556.0
1688,6884.0
1689,9836.0
1690,6991.0
1691,6177.5
1692,11176.0
1693,9406.0
1694,12472.0
1695,4718.0
1696,6219.5
1697,0.0
1698,8793.5
1699,6741.5
1700,11207.0
1701,7713.5
1702,5729.5
1703,6095.0
1704,5342.5
1705,5618.0
1706,7520.0
1707,5962.0
1708,6279.0
1709,12346.0
1710,7203.0
1711,21498.0
1712,7033.0
1713,5210.0
1714,8612.5
1715,10195.0
1716,6931.0
1717,7424.0
1718,6130.0
1719,8761.0
1720,8790.0
1721,6222.0
1722,6468.0
1723,7587.0
1724,8985.5
1725,7667.0
1726,8917.0
1727,6682.0
1728,5344.0
1729,6382.5
1730,10644.5
1731,12533.5
1732,11176.0
1733,8472.5
1734,6288.0
1735,6431.0
1736,5100.5
1737,9199.0
1738,11420.5
1739,9848.5
1740,6870.0
1741,5969.0
1742,5327.0
1743,5836.5
1744,11695.0
1745,8216.0
1746,5923.0
1747,6339.0
1748,8251.0
1749,4501.0
1750,8021.5
1751,4833.0
1752,7246.0
1753,8396.5
1754,6058.0
1755,8134.0
1756,7186.0
1757,5245.0
1758,7700.5
1759,7708.0
1760,11706.0
1761,6623.5
1762,9363.0
1763,7362.0
1764,10573.0
1765,7428.0
1766,10882.5
1767,5518.0
1768,5342.0
1769,7137.0
1770,6323.0
1771,9946.0
1772,8493.5
1773,6508.0
1774,8375.0
1775,7184.0
1776,10824.5
1777,4477.5
1778,14750.0
1779,5639.0
1780,6720.0
1781,9424.0
1782,6218.0
1783,7113.5
1784,7351.0
1785,8352.5
1786,5731.0
1787,5871.0
1788,8465.0
1789,8332.0
1790,8473.0
1791,5368.5
1792,7784.0
1793,11671.5
1794,7153.0
1795,5013.0
1796,7711.0
1797,6434.0
1798,7640.0
1799,7705.0
1800,4607.5
1801,8725.5
1802,6826.0
1803,8129.0
1804,7186.5
1805,5103.5
1806,7177.0
1807,6086.0
1808,8363.0
1809,10480.5
1810,5653.5
1811,5982.0
1812,7002.5
1813,6521.0
1814,6495.0
1815,9412.5
1816,7663.5
1817,8403.5
1818,6439.5
1819,5269.5
1820,7402.5
1821,8573.5
1822,9839.0
1823,8889.0
1824,8959.0
1825,6686.0
1826,9343.0
1827,7066.5
1828,9117.5
1829,9742.5
1830,7655.0
1831,11281.5
1832,8594.5
1833,9039.0
1834,6597.5
1835,8015.0
1836,8853.5
1837,7546.0
1838,4749.0
1839,6239.5
1840,8942.5
1841,8128.0
1842,5827.5
1843,9915.0
1844,7389.0
1845,6235.0
1846,6428.0
1847,6203.5
1848,8376.0
1849,7960.0
1850,7968.0
1851,5921.5
1852,5453.5
1853,7469.0
1854,4405.5
1855,7367.0
1856,5766.5
1857,9964.5
1858,8205.5
1859,7246.0
1860,8879.5
1861,6834.5
1862,5240.5
1863,12146.5
1864,8066.0
1865,9043.5
1866,8563.5
1867,5860.0
1868,6673.0
1869,6157.5
1870,8486.5
1871,13137.0
1872,6508.5
1873,3771.5
